client_id,portfolio_name,investment_goal,initial_investment,creation_date
7743,Global Equity,Tax Saving,2478618.27,2022-05-03
7743,Long Term Growth,Income,1923931.01,2020-04-30
7743,Education Fund,Income,1357238.69,2024-07-12
4739,Emergency Fund,Capital Appreciation,4627156.57,2022-02-06
5370,Education Fund,Income,951202.65,2025-11-28
5851,Dividend Income,Tax Saving,235884.04,2020-04-21
5851,Dividend Income,Wealth Creation,324250.18,2024-02-26
5851,Balanced Portfolio,Education,3644488.39,2021-07-16
3034,Tax Saving,Education,4430120.08,2019-06-08
3034,Emergency Fund,Capital Appreciation,1695991.07,2026-07-07
3034,Global Equity,Education,1243343.26,2018-12-01
7713,Long Term Growth,Retirement,446761.71,2021-11-26
7713,Balanced Portfolio,Tax Saving,4865106.94,2025-03-11
7713,Tax Saving,Retirement,812465.5,2018-10-05
7466,Wealth Creation,Wealth Creation,3317935.9,2019-06-16
7466,Long Term Growth,Income,1092497.62,2022-10-14
7466,Aggressive Growth,Tax Saving,1781242.93,2023-04-22
4488,Education Fund,Tax Saving,3263534.23,2018-08-03
4488,Long Term Growth,Education,3706739.13,2020-03-29
4688,Wealth Creation,Capital Appreciation,4199573.17,2021-06-20
4688,Dividend Income,Retirement,1290852.33,2025-06-01
7849,Balanced Portfolio,Capital Appreciation,3044975.85,2019-10-16
3001,Long Term Growth,Education,661136.96,2026-05-24
3001,Education Fund,Income,745430.44,2019-08-01
3001,Global Equity,Tax Saving,983584.97,2020-09-10
4541,Aggressive Growth,Education,2194844.9,2026-03-06
4541,Global Equity,Capital Appreciation,2668413.19,2022-12-17
4541,Retirement Portfolio,Retirement,933700.5,2020-02-27
4541,Retirement Portfolio,Capital Appreciation,4070397.41,2026-03-28
6994,Global Equity,Capital Appreciation,3095970.34,2026-05-02
6994,Education Fund,Tax Saving,766015.79,2018-12-13
6994,Tax Saving,Wealth Creation,1279888.69,2022-04-12
6994,Retirement Portfolio,Income,4050665.74,2023-10-29
5647,Balanced Portfolio,Education,214587.63,2020-05-01
5647,Long Term Growth,Income,4552702.27,2019-05-23
5647,Balanced Portfolio,Income,3716793.16,2025-04-11
5647,Education Fund,Capital Appreciation,148218.5,2019-09-14
4871,Dividend Income,Tax Saving,3516382.7,2019-07-17
4871,Dividend Income,Income,4704203.67,2026-03-12
4871,Balanced Portfolio,Education,2180282.24,2025-03-24
4871,Emergency Fund,Income,1659281.66,2020-07-10
4383,Wealth Creation,Education,2451513.51,2022-08-09
3328,Long Term Growth,Education,3927206.84,2025-02-12
3328,Tax Saving,Education,4034034.58,2019-03-26
3328,Tax Saving,Education,859385.07,2021-09-26
3328,Aggressive Growth,Education,1677846.91,2018-11-25
5155,Education Fund,Retirement,1820783.4,2025-07-22
6019,Long Term Growth,Education,1715622.55,2021-07-12
6031,Emergency Fund,Capital Appreciation,376813.3,2022-12-10
6031,Emergency Fund,Tax Saving,600087.18,2023-03-20
6031,Balanced Portfolio,Education,4074323.46,2023-07-29
4931,Education Fund,Retirement,2663359.11,2026-04-04
3716,Wealth Creation,Wealth Creation,4976220.58,2023-12-05
4222,Retirement Portfolio,Tax Saving,1669233.85,2022-09-07
4222,Emergency Fund,Income,4862919.11,2025-12-03
4222,Retirement Portfolio,Income,2541920.39,2024-06-15
3864,Aggressive Growth,Capital Appreciation,4584403.49,2021-06-19
3864,Retirement Portfolio,Income,4409716.03,2024-04-08
3864,Wealth Creation,Education,305040.94,2024-09-23
3864,Wealth Creation,Capital Appreciation,983980.05,2024-08-30
7148,Long Term Growth,Wealth Creation,2023851.47,2025-08-23
7148,Retirement Portfolio,Education,572991.48,2022-08-03
7148,Wealth Creation,Retirement,1730668.48,2024-04-16
3815,Wealth Creation,Wealth Creation,423371.64,2018-10-07
3815,Emergency Fund,Retirement,525363.68,2023-08-13
4390,Tax Saving,Tax Saving,3099945.32,2021-05-08
4390,Balanced Portfolio,Education,541552.0,2026-03-25
4390,Wealth Creation,Income,2239008.79,2019-08-30
6300,Education Fund,Tax Saving,4598276.24,2021-10-27
3828,Emergency Fund,Wealth Creation,3274239.06,2026-01-05
3828,Education Fund,Tax Saving,538954.35,2024-10-22
5963,Emergency Fund,Tax Saving,3592652.85,2026-02-10
6452,Long Term Growth,Capital Appreciation,1992733.94,2021-07-07
6452,Aggressive Growth,Education,2816950.86,2024-05-01
6452,Dividend Income,Retirement,4950844.09,2024-02-02
6452,Emergency Fund,Income,3743239.97,2025-08-24
6220,Balanced Portfolio,Tax Saving,973450.69,2019-01-07
6220,Emergency Fund,Tax Saving,3915171.16,2020-12-19
6220,Education Fund,Capital Appreciation,1807824.29,2020-04-06
6220,Wealth Creation,Capital Appreciation,1899868.13,2021-05-19
4165,Education Fund,Tax Saving,3152030.7,2026-04-20
5783,Retirement Portfolio,Education,3881991.7,2019-05-24
5876,Wealth Creation,Capital Appreciation,1628730.36,2023-02-01
5876,Wealth Creation,Education,2944813.25,2019-07-21
5876,Balanced Portfolio,Retirement,3048614.62,2021-02-22
5876,Wealth Creation,Capital Appreciation,4755689.98,2023-06-02
5175,Global Equity,Wealth Creation,2553134.61,2021-04-24
5175,Dividend Income,Retirement,3637390.53,2021-10-25
5175,Dividend Income,Capital Appreciation,2333082.46,2020-12-20
5175,Retirement Portfolio,Retirement,1702040.89,2020-06-08
3879,Global Equity,Wealth Creation,4925174.55,2019-10-04
3879,Retirement Portfolio,Education,3928335.08,2026-04-09
2887,Balanced Portfolio,Income,2423241.55,2023-02-18
4343,Long Term Growth,Retirement,2887450.19,2025-02-04
3768,Retirement Portfolio,Wealth Creation,4662371.35,2020-07-09
3768,Education Fund,Education,3441364.73,2021-09-09
3768,Dividend Income,Retirement,2121420.34,2019-01-11
6086,Emergency Fund,Education,4290200.24,2021-09-02
6086,Global Equity,Wealth Creation,4438342.5,2023-05-26
6086,Retirement Portfolio,Tax Saving,2497744.39,2020-06-05
6086,Emergency Fund,Retirement,3891130.18,2026-02-23
3651,Dividend Income,Retirement,3607073.93,2023-04-06
3651,Dividend Income,Wealth Creation,1319123.83,2024-08-02
4651,Balanced Portfolio,Capital Appreciation,1470754.53,2023-03-12
7106,Dividend Income,Wealth Creation,3966931.43,2019-08-12
7106,Education Fund,Education,4386000.78,2024-05-09
7106,Long Term Growth,Capital Appreciation,2846246.43,2021-07-27
7106,Aggressive Growth,Education,2391176.62,2019-10-10
4837,Balanced Portfolio,Education,4839495.73,2020-08-25
4837,Tax Saving,Education,577284.88,2025-10-03
4837,Retirement Portfolio,Income,1275386.91,2020-12-23
4538,Retirement Portfolio,Tax Saving,2617515.95,2019-03-09
4538,Education Fund,Income,2949261.42,2023-07-30
7030,Long Term Growth,Income,4398285.64,2022-08-15
7030,Dividend Income,Wealth Creation,3808397.63,2019-04-11
3292,Education Fund,Tax Saving,364046.99,2023-11-06
3292,Balanced Portfolio,Income,2945466.38,2024-06-22
3292,Long Term Growth,Wealth Creation,536829.1,2025-01-20
3292,Long Term Growth,Wealth Creation,2448811.09,2023-09-17
6393,Retirement Portfolio,Education,230842.33,2022-12-06
6393,Long Term Growth,Capital Appreciation,674862.61,2023-08-11
6393,Emergency Fund,Retirement,4306930.07,2019-02-15
3891,Aggressive Growth,Education,3763546.32,2019-09-03
5292,Education Fund,Income,3702057.55,2023-04-14
5873,Emergency Fund,Income,2689217.47,2022-08-07
5873,Dividend Income,Education,325612.88,2020-02-05
4124,Wealth Creation,Capital Appreciation,3260336.69,2019-06-19
4124,Dividend Income,Retirement,368689.74,2019-01-30
4124,Tax Saving,Education,203827.04,2023-08-02
4124,Emergency Fund,Tax Saving,574060.12,2023-02-18
3790,Education Fund,Capital Appreciation,4025527.16,2024-09-23
3679,Dividend Income,Capital Appreciation,3145515.29,2025-07-14
3679,Wealth Creation,Tax Saving,2126341.41,2019-07-22
3679,Long Term Growth,Retirement,3415175.04,2019-03-31
3599,Aggressive Growth,Income,1241195.55,2023-05-15
3599,Tax Saving,Retirement,2381790.94,2020-07-04
3599,Aggressive Growth,Wealth Creation,3274866.96,2019-05-27
4656,Retirement Portfolio,Income,3512610.62,2020-12-31
4656,Emergency Fund,Education,1107212.55,2021-10-23
4656,Balanced Portfolio,Retirement,274771.12,2021-07-28
4656,Wealth Creation,Capital Appreciation,2484116.56,2026-05-17
6793,Emergency Fund,Income,64290.57,2026-02-12
6793,Education Fund,Education,3895945.03,2023-09-13
6793,Wealth Creation,Tax Saving,3072423.31,2020-03-22
6793,Retirement Portfolio,Wealth Creation,663052.81,2018-09-04
5572,Education Fund,Tax Saving,551615.61,2023-03-05
5572,Tax Saving,Income,3889573.53,2018-09-05
5572,Dividend Income,Retirement,2437609.31,2023-05-30
5572,Balanced Portfolio,Retirement,1255793.09,2022-02-05
7600,Global Equity,Wealth Creation,490695.76,2020-11-21
7519,Balanced Portfolio,Capital Appreciation,4907712.11,2023-03-28
7519,Wealth Creation,Capital Appreciation,634235.83,2022-04-07
3735,Global Equity,Wealth Creation,3771346.75,2022-08-29
3735,Education Fund,Wealth Creation,1145885.3,2019-07-03
3735,Tax Saving,Wealth Creation,666786.2,2019-04-19
3892,Long Term Growth,Wealth Creation,2512263.94,2023-10-25
3892,Tax Saving,Education,2811032.18,2023-08-03
3892,Tax Saving,Tax Saving,1834183.83,2023-11-12
5675,Aggressive Growth,Education,4273165.36,2020-02-08
5675,Balanced Portfolio,Education,2876569.28,2025-12-21
7201,Dividend Income,Wealth Creation,4574839.24,2023-08-30
7201,Balanced Portfolio,Capital Appreciation,476055.35,2019-10-20
6783,Global Equity,Wealth Creation,2047272.11,2022-04-02
3941,Dividend Income,Capital Appreciation,4588823.09,2021-07-17
3941,Emergency Fund,Income,629773.07,2022-06-14
3941,Global Equity,Income,3257147.48,2021-09-30
3278,Dividend Income,Retirement,4337575.73,2023-04-22
5060,Wealth Creation,Tax Saving,2142347.6,2021-05-19
5060,Long Term Growth,Tax Saving,1360624.93,2022-04-22
5060,Wealth Creation,Capital Appreciation,2079374.11,2023-07-23
5060,Global Equity,Tax Saving,4689397.61,2020-05-24
3175,Tax Saving,Capital Appreciation,3591167.32,2024-11-28
3175,Tax Saving,Education,2845887.89,2024-02-08
3175,Emergency Fund,Income,845202.39,2021-07-29
3689,Wealth Creation,Income,4479116.32,2019-01-26
7179,Aggressive Growth,Income,4658527.83,2025-11-07
7179,Long Term Growth,Wealth Creation,2523747.64,2026-04-15
7179,Dividend Income,Wealth Creation,4886875.31,2020-10-05
5424,Global Equity,Education,2359682.0,2018-07-23
5424,Long Term Growth,Capital Appreciation,1475093.62,2026-06-30
7067,Emergency Fund,Capital Appreciation,2892540.53,2025-10-31
7067,Global Equity,Capital Appreciation,4065849.1,2020-03-03
7067,Dividend Income,Capital Appreciation,1746364.21,2025-03-15
7067,Long Term Growth,Capital Appreciation,4778310.7,2019-09-17
4138,Long Term Growth,Income,1161733.03,2018-12-25
4138,Tax Saving,Income,3244436.65,2019-04-06
7260,Aggressive Growth,Wealth Creation,3179768.87,2024-02-25
7260,Global Equity,Wealth Creation,2873873.09,2023-04-23
7260,Aggressive Growth,Tax Saving,499474.48,2020-01-04
3802,Aggressive Growth,Income,693669.75,2022-03-03
3802,Tax Saving,Retirement,1436056.21,2025-09-30
5009,Education Fund,Income,3085124.15,2024-05-10
5009,Aggressive Growth,Retirement,3529420.43,2023-10-10
5009,Emergency Fund,Retirement,690573.84,2025-04-21
5009,Emergency Fund,Education,447136.76,2024-09-16
4937,Balanced Portfolio,Wealth Creation,832423.08,2025-06-09
4937,Education Fund,Income,969807.58,2021-03-12
4937,Emergency Fund,Retirement,4973180.22,2023-12-04
5554,Emergency Fund,Retirement,2688253.55,2025-01-31
5554,Retirement Portfolio,Income,4144799.15,2022-10-28
7064,Wealth Creation,Tax Saving,154306.84,2021-12-30
7064,Emergency Fund,Education,2428084.66,2022-01-21
7064,Global Equity,Wealth Creation,3342757.25,2021-11-28
7064,Retirement Portfolio,Tax Saving,4726868.26,2025-10-12
6101,Aggressive Growth,Education,1529885.49,2022-07-29
6101,Balanced Portfolio,Education,4627802.32,2023-10-15
4284,Tax Saving,Tax Saving,893668.67,2020-09-16
4284,Retirement Portfolio,Capital Appreciation,1005885.89,2020-12-16
4284,Global Equity,Tax Saving,543901.88,2025-10-09
6473,Global Equity,Education,4977250.86,2022-06-21
6473,Emergency Fund,Retirement,652457.42,2019-07-25
6473,Wealth Creation,Wealth Creation,2440788.12,2022-12-15
3983,Emergency Fund,Retirement,2968203.67,2024-08-24
3983,Retirement Portfolio,Wealth Creation,3331925.4,2019-08-12
3983,Retirement Portfolio,Education,3822567.01,2021-09-26
3210,Aggressive Growth,Retirement,3761755.35,2025-10-07
4747,Global Equity,Capital Appreciation,1201626.44,2020-06-15
6356,Education Fund,Income,2186954.9,2022-04-19
6356,Balanced Portfolio,Capital Appreciation,2458314.94,2024-04-11
3060,Global Equity,Wealth Creation,4684616.01,2020-12-22
3060,Dividend Income,Retirement,1180227.44,2022-07-12
3060,Aggressive Growth,Income,864922.0,2021-03-07
6400,Global Equity,Wealth Creation,867370.77,2020-11-16
3032,Aggressive Growth,Education,3504359.94,2019-07-10
3032,Emergency Fund,Income,4302144.93,2020-10-25
3032,Retirement Portfolio,Income,3561548.66,2024-08-11
4797,Dividend Income,Capital Appreciation,3359627.99,2024-11-12
5208,Tax Saving,Education,1084889.7,2020-11-16
5208,Aggressive Growth,Retirement,402774.13,2024-10-09
5208,Aggressive Growth,Education,1405946.51,2024-07-06
6222,Wealth Creation,Wealth Creation,1444776.66,2020-07-24
6222,Dividend Income,Income,1247805.79,2025-10-27
4271,Aggressive Growth,Education,1989319.96,2024-07-30
4271,Long Term Growth,Wealth Creation,226298.95,2022-06-28
4271,Aggressive Growth,Education,1937159.2,2022-07-23
4562,Balanced Portfolio,Retirement,1836062.47,2021-10-07
5664,Retirement Portfolio,Wealth Creation,2738011.25,2019-10-15
5664,Retirement Portfolio,Capital Appreciation,1428684.61,2022-04-12
5664,Retirement Portfolio,Capital Appreciation,3498815.18,2022-12-30
5442,Balanced Portfolio,Education,635933.94,2018-08-12
5442,Tax Saving,Education,1636960.91,2021-11-29
3302,Tax Saving,Wealth Creation,4959594.54,2026-05-31
3302,Dividend Income,Capital Appreciation,1477830.53,2022-09-11
3302,Long Term Growth,Wealth Creation,1738485.73,2022-08-29
3302,Wealth Creation,Wealth Creation,4196553.92,2021-03-13
2962,Aggressive Growth,Capital Appreciation,1964263.6,2021-05-15
3380,Tax Saving,Wealth Creation,4701907.56,2020-12-04
3380,Wealth Creation,Retirement,3207742.28,2023-01-19
3380,Tax Saving,Income,1449748.9,2024-01-30
4589,Education Fund,Retirement,4396530.53,2025-04-09
4589,Emergency Fund,Education,4674141.43,2018-12-19
4589,Tax Saving,Capital Appreciation,3245480.83,2026-04-28
3073,Tax Saving,Wealth Creation,358489.05,2018-10-03
3073,Global Equity,Education,3410781.79,2025-03-31
3073,Balanced Portfolio,Wealth Creation,63295.29,2018-09-26
7193,Education Fund,Tax Saving,1628882.78,2024-10-11
7193,Balanced Portfolio,Income,4129324.71,2021-12-26
7273,Education Fund,Tax Saving,1425082.37,2020-04-10
7273,Balanced Portfolio,Income,784640.0,2025-12-13
7273,Emergency Fund,Income,2320543.93,2021-01-23
7273,Wealth Creation,Tax Saving,141888.28,2021-12-18
4249,Tax Saving,Capital Appreciation,1610106.28,2024-09-05
4249,Emergency Fund,Capital Appreciation,4848076.08,2018-09-09
5338,Balanced Portfolio,Retirement,946312.39,2019-02-01
5338,Long Term Growth,Capital Appreciation,169969.96,2024-11-05
5338,Aggressive Growth,Wealth Creation,3967319.54,2021-05-03
4412,Aggressive Growth,Tax Saving,4085962.8,2019-03-07
4412,Education Fund,Income,3326327.52,2018-12-17
7094,Long Term Growth,Tax Saving,861924.93,2019-08-06
4912,Education Fund,Retirement,1107715.34,2026-07-11
4912,Emergency Fund,Wealth Creation,2773691.8,2023-05-19
7463,Global Equity,Income,1903109.37,2023-03-10
7463,Education Fund,Wealth Creation,4292677.4,2024-04-28
7463,Balanced Portfolio,Tax Saving,3451353.67,2022-11-30
7463,Wealth Creation,Capital Appreciation,1516319.15,2020-02-23
3848,Global Equity,Capital Appreciation,4219678.02,2022-12-03
3848,Global Equity,Retirement,4512190.95,2020-06-02
3848,Dividend Income,Tax Saving,3732034.43,2023-12-25
6593,Balanced Portfolio,Capital Appreciation,3944267.46,2022-09-19
4524,Dividend Income,Retirement,476378.45,2025-03-02
4524,Education Fund,Capital Appreciation,4636489.27,2024-09-07
4524,Education Fund,Tax Saving,4385520.05,2022-04-05
4524,Aggressive Growth,Retirement,1550091.6,2022-07-14
5558,Dividend Income,Wealth Creation,4303622.03,2025-01-21
5558,Long Term Growth,Education,4476403.87,2019-10-23
5558,Tax Saving,Wealth Creation,951225.89,2020-02-29
5558,Emergency Fund,Tax Saving,2438413.38,2023-08-08
3792,Aggressive Growth,Retirement,1482535.32,2021-07-03
3792,Wealth Creation,Retirement,4827096.6,2024-05-19
7345,Aggressive Growth,Capital Appreciation,4003969.71,2022-06-27
7345,Dividend Income,Tax Saving,4487071.07,2021-02-23
3737,Global Equity,Capital Appreciation,1877659.86,2021-04-28
3737,Tax Saving,Retirement,1238691.22,2024-09-18
3737,Emergency Fund,Income,4353086.65,2022-12-07
7379,Wealth Creation,Wealth Creation,3590156.93,2024-05-27
7379,Aggressive Growth,Wealth Creation,1666261.61,2018-10-31
7379,Aggressive Growth,Education,1401792.61,2025-08-09
7379,Retirement Portfolio,Education,2032617.46,2024-01-10
4236,Tax Saving,Retirement,3381318.38,2019-02-11
4024,Global Equity,Tax Saving,2514342.95,2024-03-11
4024,Long Term Growth,Retirement,1481812.11,2022-11-12
4024,Retirement Portfolio,Capital Appreciation,3195922.67,2020-04-27
5136,Global Equity,Education,159549.52,2020-12-16
7590,Long Term Growth,Education,3620589.25,2020-06-01
7590,Retirement Portfolio,Capital Appreciation,284727.71,2024-03-15
7590,Balanced Portfolio,Retirement,1782644.73,2026-07-01
7590,Long Term Growth,Tax Saving,2100086.19,2018-08-07
7143,Global Equity,Tax Saving,1483838.61,2018-12-13
5409,Dividend Income,Wealth Creation,891848.32,2022-07-01
5409,Balanced Portfolio,Education,1595031.01,2019-05-17
5409,Balanced Portfolio,Wealth Creation,4103803.28,2019-03-29
5409,Long Term Growth,Education,1344518.6,2021-07-13
4787,Global Equity,Education,3980539.31,2018-09-23
4787,Retirement Portfolio,Income,3971322.97,2020-10-03
7839,Tax Saving,Capital Appreciation,1708612.49,2019-01-08
7839,Long Term Growth,Tax Saving,1027691.24,2020-01-18
7839,Long Term Growth,Tax Saving,811466.12,2022-06-08
7839,Emergency Fund,Retirement,3540468.64,2022-08-27
4285,Dividend Income,Retirement,188729.48,2019-11-30
4302,Tax Saving,Tax Saving,1453285.78,2020-06-08
4302,Wealth Creation,Income,3838417.55,2024-08-09
6784,Aggressive Growth,Wealth Creation,1069412.52,2023-07-20
6784,Tax Saving,Income,4717196.54,2023-06-03
6784,Dividend Income,Education,1907923.14,2019-11-28
6784,Wealth Creation,Retirement,2135738.78,2022-03-24
4480,Emergency Fund,Retirement,2827261.34,2021-03-05
4480,Aggressive Growth,Income,1765277.28,2021-06-01
6740,Emergency Fund,Capital Appreciation,1879480.04,2024-10-29
4498,Aggressive Growth,Education,785326.32,2023-03-30
4498,Tax Saving,Tax Saving,1913986.26,2018-08-30
4498,Retirement Portfolio,Wealth Creation,2963289.23,2022-04-15
6494,Retirement Portfolio,Income,2114030.68,2021-07-10
6494,Emergency Fund,Wealth Creation,570273.63,2020-03-12
6494,Retirement Portfolio,Wealth Creation,214953.65,2019-07-07
6494,Emergency Fund,Education,2973476.19,2024-09-22
7853,Wealth Creation,Education,2108642.75,2025-02-28
