portfolio_id,asset_id,quantity,average_purchase_price,purchase_date
4015,938,146,844.17,2026-02-24
4015,803,359,102.71,2024-08-05
4015,578,146,581.81,2023-05-06
4015,869,42,99.63,2024-03-06
4015,649,431,368.94,2026-04-12
4015,930,409,185.91,2024-10-17
4015,680,296,765.58,2023-11-03
4016,852,374,230.02,2023-05-07
4016,945,397,780.51,2026-02-21
4016,870,149,902.81,2024-01-22
4016,661,299,569.78,2022-03-01
4016,969,474,121.81,2026-05-29
4016,812,223,352.17,2024-10-06
4016,571,187,783.57,2022-05-14
4016,691,153,196.14,2023-07-16
4016,605,337,979.53,2022-05-16
4016,592,132,68.64,2022-07-14
4016,590,409,72.31,2023-04-30
4017,687,68,256.81,2024-04-15
4017,918,341,863.88,2024-11-02
4017,750,469,505.71,2023-02-17
4017,590,399,798.97,2022-07-28
4017,969,50,449.99,2026-01-04
4017,849,377,506.45,2025-04-23
4017,742,180,105.04,2023-12-08
4017,971,170,574.59,2021-11-04
4017,826,406,421.13,2025-01-04
4018,809,270,186.49,2024-05-26
4018,603,325,551.09,2024-04-09
4018,956,202,590.27,2022-10-04
4018,725,402,907.39,2023-02-25
4018,981,358,410.11,2022-08-03
4018,622,218,682.94,2023-07-09
4018,637,399,178.87,2022-10-08
4018,692,322,715.6,2022-08-22
4018,947,455,832.04,2024-08-15
4018,656,185,958.66,2025-09-25
4018,608,325,69.34,2023-05-03
4018,970,323,65.79,2026-01-20
4018,983,200,229.97,2025-10-19
4018,775,46,220.09,2023-01-29
4019,591,342,172.78,2023-03-20
4019,927,13,206.12,2022-04-17
4019,994,461,553.05,2022-04-26
4019,860,136,637.55,2026-04-16
4019,548,333,292.95,2022-02-05
4019,806,487,923.05,2023-03-26
4019,725,294,839.76,2021-10-07
4020,767,209,437.55,2021-09-10
4020,954,214,451.36,2026-03-12
4020,793,428,565.02,2023-06-03
4020,549,496,183.28,2023-11-14
4020,959,281,27.15,2024-03-25
4020,972,155,115.53,2023-09-27
4020,746,260,879.33,2026-03-21
4020,814,386,520.52,2025-01-04
4020,543,468,58.84,2022-01-12
4020,685,444,853.66,2022-12-27
4020,704,89,916.42,2025-12-02
4020,758,120,766.34,2023-03-20
4020,1007,19,57.57,2024-09-09
4020,732,459,78.64,2023-12-27
4020,764,261,604.59,2025-12-20
4021,766,203,694.76,2025-03-22
4021,529,88,28.84,2022-06-07
4021,576,179,899.65,2025-04-25
4021,864,135,235.62,2025-08-11
4021,968,12,436.92,2025-07-27
4021,885,442,605.19,2023-12-10
4021,581,444,560.77,2024-10-02
4021,567,451,477.65,2024-06-27
4021,748,119,606.79,2023-07-25
4021,809,440,989.15,2026-02-14
4021,933,325,854.84,2025-08-25
4021,530,26,49.42,2022-12-22
4021,990,306,821.81,2024-10-13
4022,660,373,640.87,2022-11-01
4022,667,203,219.88,2025-07-17
4022,626,387,709.55,2023-05-07
4022,741,281,986.13,2025-05-21
4022,795,116,704.35,2022-01-28
4022,919,176,543.91,2021-07-14
4022,902,58,932.16,2022-02-11
4022,641,244,952.9,2026-02-24
4022,941,154,760.57,2026-01-31
4022,927,353,533.97,2021-10-06
4022,892,242,902.74,2023-01-26
4022,719,476,624.12,2026-01-25
4022,845,157,118.57,2023-04-06
4022,682,36,300.01,2022-11-30
4022,843,357,738.35,2025-11-06
4023,507,121,315.7,2022-12-16
4023,512,385,250.49,2024-12-24
4023,532,86,634.33,2025-04-17
4023,824,288,912.68,2026-01-14
4023,850,300,542.44,2025-12-10
4023,610,208,418.65,2025-08-01
4023,934,314,969.94,2024-07-11
4023,829,375,568.31,2025-06-28
4023,894,397,964.1,2022-01-11
4023,586,276,430.84,2026-07-10
4023,766,368,584.73,2022-10-01
4023,708,30,889.97,2022-06-14
4023,745,13,72.01,2025-09-01
4023,666,170,443.82,2025-01-15
4023,851,256,940.18,2022-05-23
4024,533,473,342.09,2024-12-12
4024,696,110,572.03,2026-02-27
4024,676,345,279.2,2025-02-19
4024,717,68,836.44,2026-02-01
4024,796,223,113.66,2024-01-04
4024,826,349,568.57,2026-06-24
4024,664,283,719.43,2022-02-07
4024,750,414,723.55,2024-11-28
4024,512,10,692.94,2023-06-04
4024,971,37,526.74,2023-07-23
4024,567,486,29.19,2023-10-18
4024,830,222,102.42,2025-06-23
4025,951,363,698.15,2025-01-25
4025,660,243,838.09,2024-12-18
4025,761,134,368.16,2024-09-21
4025,668,405,34.09,2022-08-17
4025,651,300,46.57,2025-04-09
4025,656,199,523.78,2025-10-08
4025,759,271,48.92,2023-04-07
4025,540,270,635.47,2023-08-14
4025,559,206,941.29,2024-08-22
4026,553,337,615.49,2021-12-11
4026,791,54,466.93,2026-03-15
4026,589,356,567.49,2026-03-24
4026,556,320,918.46,2022-10-22
4026,750,104,533.05,2024-12-29
4026,741,411,896.1,2024-10-19
4026,843,208,605.3,2026-03-06
4026,624,468,787.0,2024-11-17
4026,551,146,635.91,2024-09-05
4026,705,116,647.32,2024-02-18
4026,625,136,378.86,2025-07-17
4026,540,84,677.37,2022-01-28
4026,591,410,220.32,2022-01-14
4026,917,163,512.44,2025-01-07
4026,751,480,960.15,2021-08-22
4027,976,134,639.21,2024-02-02
4027,930,438,795.72,2025-06-18
4027,758,495,892.67,2022-11-24
4027,624,25,296.09,2024-06-04
4027,672,147,586.08,2025-01-10
4027,808,418,291.64,2022-07-15
4028,568,371,837.24,2024-12-03
4028,680,238,144.5,2024-11-09
4028,509,133,486.12,2022-09-13
4028,917,83,91.5,2024-03-21
4028,589,384,671.89,2025-12-23
4028,912,299,796.52,2026-03-25
4028,750,444,213.02,2024-07-21
4029,677,211,917.77,2022-11-06
4029,1004,499,517.06,2025-09-06
4029,954,128,712.17,2024-06-12
4029,974,305,934.31,2023-08-12
4029,958,357,386.92,2026-03-02
4029,819,157,657.5,2023-01-12
4029,509,424,98.71,2024-01-12
4029,882,153,758.42,2022-06-05
4030,918,294,417.3,2026-01-17
4030,858,455,290.81,2025-03-28
4030,579,208,285.7,2023-04-07
4030,664,444,108.95,2023-01-14
4030,506,19,830.22,2022-10-31
4030,854,433,421.02,2023-07-10
4030,595,185,306.02,2023-02-26
4030,901,71,419.83,2023-07-31
4030,604,388,860.32,2021-12-07
4030,964,430,955.49,2023-08-03
4030,824,482,566.16,2024-12-26
4030,739,378,416.35,2026-06-01
4030,591,80,562.8,2025-03-19
4030,792,242,67.33,2025-09-26
4030,924,225,86.36,2021-08-14
4031,816,447,510.35,2024-01-31
4031,623,267,667.03,2025-08-27
4031,546,348,383.13,2022-12-09
4031,890,176,502.24,2022-07-19
4031,809,127,423.3,2022-08-29
4031,646,499,814.63,2022-11-22
4031,778,49,450.33,2026-05-26
4031,978,65,307.94,2023-11-08
4031,642,138,125.44,2024-10-26
4031,584,31,686.38,2024-10-09
4031,797,439,793.62,2024-12-04
4031,817,228,897.59,2026-02-17
4031,981,449,958.81,2023-10-11
4031,833,170,672.78,2025-10-27
4031,959,61,992.77,2024-11-11
4032,795,403,304.5,2023-11-26
4032,918,500,605.71,2022-08-04
4032,599,325,394.6,2025-02-12
4032,658,338,472.98,2023-07-28
4032,875,404,267.45,2025-01-02
4032,714,475,617.3,2023-09-06
4032,569,184,596.07,2026-06-25
4032,855,479,428.0,2026-07-11
4032,783,81,662.52,2025-05-26
4032,561,10,973.63,2025-04-12
4033,545,85,857.93,2025-11-13
4033,590,85,962.93,2023-09-28
4033,617,172,619.66,2021-11-02
4033,527,118,992.35,2025-09-14
4033,665,479,243.44,2023-12-14
4033,508,199,923.68,2022-01-06
4033,521,454,454.9,2022-12-06
4034,718,433,558.26,2022-08-30
4034,675,425,556.7,2026-03-04
4034,733,369,949.81,2024-02-26
4034,957,462,751.67,2025-12-27
4034,628,395,873.92,2023-02-15
4034,518,307,495.49,2024-07-17
4034,614,495,225.01,2022-12-01
4034,730,64,510.78,2022-10-11
4034,775,268,185.71,2022-07-07
4034,613,432,239.26,2024-01-20
4034,951,427,479.24,2021-11-28
4034,574,237,637.27,2026-03-14
4034,607,248,715.45,2023-03-22
4035,518,41,713.59,2026-03-09
4035,688,289,564.86,2025-08-19
4035,530,67,664.12,2024-09-11
4035,585,177,707.77,2023-03-29
4035,918,236,928.69,2021-12-04
4035,919,400,816.48,2024-06-27
4036,590,201,506.88,2024-10-07
4036,523,220,727.06,2022-08-17
4036,617,361,792.89,2023-06-05
4036,991,160,315.2,2024-05-29
4036,755,496,429.45,2025-02-15
4036,745,434,754.28,2026-04-11
4036,511,15,183.54,2022-04-14
4036,510,155,935.68,2023-01-28
4036,940,194,951.13,2022-09-12
4036,961,63,179.53,2023-09-30
4036,700,229,945.33,2022-02-04
4037,687,282,285.27,2024-02-27
4037,507,298,406.88,2023-07-19
4037,886,494,821.88,2023-04-12
4037,798,310,474.25,2022-11-19
4037,565,290,939.01,2023-09-01
4037,577,66,208.88,2023-11-15
4037,666,284,420.39,2023-07-17
4037,827,324,670.18,2023-01-21
4037,902,61,663.88,2025-11-13
4038,711,166,188.12,2024-04-03
4038,647,14,473.53,2024-01-29
4038,673,36,956.76,2026-01-13
4038,611,361,59.83,2022-06-23
4038,561,301,553.99,2025-11-08
4038,879,263,356.46,2025-01-18
4038,821,221,533.94,2022-07-09
4038,969,165,812.81,2026-06-18
4038,583,139,362.24,2021-08-27
4038,1004,420,588.64,2023-06-10
4038,692,458,840.66,2024-08-09
4039,521,290,130.35,2025-10-15
4039,890,263,26.96,2024-10-02
4039,613,20,907.77,2022-04-03
4039,760,331,591.71,2021-12-29
4039,819,399,454.01,2023-08-09
4039,644,200,662.06,2025-08-23
4039,543,24,323.87,2025-06-20
4039,830,291,224.08,2026-05-20
4039,694,444,455.96,2021-08-13
4039,584,434,423.91,2026-03-24
4040,934,150,460.5,2025-10-28
4040,736,53,222.11,2022-09-02
4040,677,279,459.11,2021-11-13
4040,813,314,256.17,2024-02-19
4040,932,17,782.76,2026-05-16
4040,544,205,790.99,2022-10-10
4040,835,16,843.38,2023-11-01
4041,636,471,630.22,2021-10-04
4041,695,296,403.28,2024-11-17
4041,759,148,656.79,2022-05-06
4041,665,243,803.58,2025-09-17
4041,683,69,608.28,2024-11-11
4041,668,265,584.95,2022-02-03
4041,615,384,833.7,2025-08-07
4041,774,287,826.17,2025-09-27
4041,803,330,316.28,2022-04-19
4041,895,357,782.53,2025-05-29
4041,763,422,560.96,2026-02-18
4041,914,204,232.26,2023-04-28
4041,926,365,455.71,2021-11-28
4041,787,169,865.34,2022-06-28
4041,634,147,732.98,2022-05-31
4042,707,191,986.44,2021-10-08
4042,769,27,794.21,2025-05-22
4042,883,135,36.62,2022-01-27
4042,1006,31,402.09,2024-12-04
4042,771,458,300.36,2024-05-26
4042,540,378,473.02,2026-06-06
4042,530,482,247.63,2025-02-22
4043,765,291,215.22,2025-09-10
4043,636,399,534.2,2021-08-07
4043,880,357,926.83,2025-01-06
4043,801,201,617.18,2024-08-07
4043,536,446,800.87,2022-04-06
4043,649,498,555.17,2026-04-21
4043,825,311,383.0,2022-08-23
4043,699,309,812.4,2026-01-08
4043,688,428,585.0,2025-05-23
4044,513,288,853.72,2021-09-18
4044,875,206,867.23,2024-05-11
4044,997,135,275.3,2025-05-13
4044,985,468,933.01,2024-12-28
4044,684,124,852.45,2022-08-30
4045,919,389,872.81,2023-01-12
4045,793,215,288.8,2026-05-27
4045,684,147,421.68,2022-04-30
4045,975,288,328.75,2024-11-20
4045,923,287,427.73,2025-01-25
4045,653,277,85.65,2024-09-05
4045,986,126,774.79,2023-09-21
4045,692,262,356.17,2024-11-22
4045,624,45,691.16,2022-04-18
4045,582,451,185.66,2023-03-07
4045,970,469,909.02,2023-11-04
4045,834,147,948.89,2022-03-30
4046,561,350,94.52,2022-04-22
4046,881,120,526.33,2022-02-25
4046,630,211,392.1,2024-05-29
4046,584,391,430.64,2023-10-26
4046,707,174,458.85,2025-07-08
4047,995,218,401.27,2025-10-27
4047,865,486,772.44,2023-02-25
4047,722,112,632.8,2021-09-24
4047,591,210,195.83,2023-01-01
4047,647,276,289.54,2025-09-12
4047,906,41,514.42,2023-04-07
4047,700,11,543.08,2026-06-06
4048,532,382,684.27,2026-04-08
4048,766,151,495.91,2023-11-19
4048,739,297,402.86,2024-12-03
4048,827,382,25.47,2023-04-20
4048,620,457,575.08,2024-09-28
4048,745,109,415.56,2024-08-18
4048,730,25,77.3,2023-09-26
4048,881,351,552.89,2023-07-06
4048,608,26,107.55,2022-09-14
4048,729,124,822.23,2024-05-13
4048,700,332,756.72,2025-03-09
4048,999,406,718.81,2025-03-30
4048,765,101,563.59,2024-08-09
4048,820,198,118.45,2023-06-26
4048,835,263,984.93,2022-06-28
4049,991,431,894.95,2023-05-27
4049,674,261,45.44,2024-06-02
4049,535,72,211.04,2025-02-05
4049,840,456,514.89,2026-04-02
4049,713,473,553.24,2024-10-25
4049,601,371,219.92,2024-09-21
4050,683,118,401.22,2026-05-11
4050,979,50,88.02,2022-09-11
4050,751,241,859.17,2025-10-13
4050,820,129,988.66,2023-11-30
4050,543,172,544.18,2025-05-23
4050,571,242,69.11,2023-12-28
4050,511,143,615.62,2022-01-18
4051,904,45,32.34,2025-04-06
4051,703,245,923.48,2021-07-17
4051,508,393,504.59,2022-06-25
4051,870,24,852.35,2021-11-14
4051,637,185,232.51,2025-03-26
4051,936,479,383.19,2022-07-13
4051,629,172,230.77,2023-03-09
4052,824,309,781.25,2026-01-28
4052,962,442,273.54,2023-10-03
4052,616,263,979.96,2025-09-01
4052,643,219,546.77,2025-03-23
4052,866,421,232.12,2021-07-23
4052,876,188,861.26,2024-05-20
4052,813,298,683.9,2023-03-17
4052,641,460,129.32,2022-08-23
4052,989,363,597.04,2024-08-20
4052,522,402,622.2,2025-02-16
4052,585,372,811.3,2022-02-01
4052,809,372,315.92,2023-08-02
4053,586,109,919.11,2025-11-14
4053,969,276,872.28,2022-10-04
4053,572,173,791.09,2025-07-12
4053,632,485,155.17,2024-02-10
4053,588,95,783.14,2022-03-30
4054,989,126,857.22,2024-02-18
4054,602,410,432.37,2023-11-01
4054,915,377,262.22,2024-03-10
4054,929,482,44.29,2024-03-19
4054,545,459,123.44,2021-09-22
4054,696,310,891.67,2025-03-20
4054,965,15,721.39,2025-02-12
4054,938,188,992.59,2023-06-10
4054,994,278,350.72,2022-05-23
4055,832,449,530.58,2023-01-17
4055,509,274,812.07,2024-03-20
4055,610,360,273.77,2024-02-06
4055,820,239,888.57,2023-06-14
4055,712,391,110.78,2024-03-25
4056,919,223,370.16,2022-11-03
4056,797,13,316.09,2023-04-21
4056,676,421,464.38,2024-09-13
4056,655,452,28.52,2023-07-29
4056,618,497,792.54,2023-05-24
4056,742,102,848.46,2022-02-18
4056,890,178,64.2,2022-05-14
4057,540,213,503.36,2025-09-14
4057,811,492,779.34,2024-11-22
4057,941,380,457.81,2026-06-01
4057,897,72,925.66,2024-10-27
4057,769,171,281.68,2024-10-06
4057,808,419,122.83,2021-11-25
4057,805,356,260.74,2024-05-24
4057,592,472,170.42,2022-05-11
4057,867,322,980.17,2024-10-02
4057,868,206,662.54,2026-01-26
4057,544,113,910.44,2026-05-22
4057,752,145,761.65,2022-10-05
4057,851,27,313.09,2025-04-17
4058,603,63,259.08,2023-04-10
4058,576,225,484.69,2025-12-22
4058,684,388,513.59,2022-08-30
4058,837,271,261.82,2026-02-17
4058,585,448,479.86,2026-05-25
4058,523,24,434.17,2023-11-29
4059,760,151,519.37,2023-09-02
4059,951,130,919.62,2022-09-12
4059,614,16,867.89,2026-02-17
4059,717,473,149.87,2024-07-04
4059,678,353,79.89,2023-06-15
4059,520,322,407.35,2022-04-01
4059,628,47,189.96,2025-01-12
4059,755,288,108.41,2026-01-16
4059,973,400,798.71,2023-11-07
4059,903,295,652.46,2025-02-16
4059,528,32,579.77,2023-11-17
4059,775,37,103.48,2023-12-15
4059,698,36,874.95,2026-01-19
4059,928,259,171.6,2021-08-29
4060,770,275,132.53,2021-10-06
4060,613,11,141.46,2025-12-15
4060,567,210,610.05,2024-03-19
4060,943,474,469.69,2022-06-23
4060,879,109,454.53,2025-04-17
4060,823,347,168.24,2026-04-14
4060,926,185,972.15,2021-10-10
4060,669,48,372.59,2025-04-12
4060,990,238,225.91,2026-02-13
4060,694,230,226.68,2025-05-18
4060,841,273,403.02,2022-03-29
4060,665,238,712.18,2024-08-02
4061,752,265,388.68,2022-03-13
4061,965,172,622.72,2024-06-08
4061,614,381,594.48,2025-11-06
4061,575,57,407.12,2025-11-27
4061,911,344,161.41,2023-04-08
4061,934,91,163.34,2023-08-23
4061,560,264,941.49,2025-05-14
4062,1007,334,68.59,2024-03-19
4062,551,470,636.97,2026-02-10
4062,951,340,702.75,2025-06-16
4062,636,405,278.39,2025-01-19
4062,866,140,282.13,2026-01-16
4062,681,443,419.3,2023-10-19
4062,916,24,624.58,2022-08-17
4062,611,237,234.27,2026-04-29
4063,518,229,309.34,2026-04-09
4063,785,112,313.43,2022-06-09
4063,852,287,388.27,2022-04-13
4063,952,129,226.93,2025-12-23
4063,699,353,773.83,2024-07-01
4063,513,273,347.18,2023-01-12
4063,1000,470,901.75,2025-05-23
4064,836,161,143.25,2022-06-21
4064,672,323,484.89,2026-03-25
4064,878,259,145.25,2023-07-10
4064,665,412,799.72,2024-01-03
4064,561,48,707.61,2026-04-12
4064,964,491,593.4,2022-04-22
4064,803,199,680.26,2026-01-27
4065,873,243,440.32,2024-11-07
4065,938,480,734.1,2022-02-22
4065,730,456,672.62,2023-05-31
4065,920,350,627.56,2023-02-10
4065,703,423,340.12,2022-08-28
4065,613,180,195.66,2023-10-27
4065,814,457,497.52,2026-01-23
4065,546,166,594.64,2021-09-15
4066,755,449,552.14,2024-12-18
4066,814,37,682.61,2024-04-07
4066,757,127,490.15,2024-12-14
4066,930,446,817.1,2022-06-07
4066,633,346,594.69,2021-08-25
4066,656,46,553.48,2025-03-19
4066,515,395,584.29,2025-08-09
4066,766,228,265.49,2023-05-22
4066,631,321,786.79,2022-03-04
4066,543,272,564.42,2025-02-02
4066,942,443,673.9,2023-10-30
4066,670,352,868.24,2026-06-24
4066,514,155,178.17,2025-09-15
4066,662,383,131.7,2022-02-25
4066,513,244,365.75,2025-12-19
4067,630,405,308.66,2022-07-16
4067,646,313,366.93,2024-01-12
4067,875,44,415.01,2025-04-03
4067,714,185,316.86,2022-05-09
4067,819,299,753.62,2024-03-10
4067,718,334,723.44,2025-08-16
4067,902,450,301.97,2025-01-12
4067,941,470,203.74,2025-05-02
4068,594,160,88.19,2022-12-05
4068,714,307,925.42,2024-11-25
4068,523,62,403.88,2023-06-02
4068,906,152,470.2,2025-04-07
4068,586,197,688.23,2025-10-24
4068,986,140,990.66,2023-12-12
4068,961,32,925.41,2025-12-04
4068,913,448,747.75,2022-03-21
4068,606,45,525.69,2022-03-22
4068,959,91,542.42,2024-10-18
4069,886,482,76.83,2021-09-13
4069,702,67,934.82,2024-06-23
4069,762,379,321.7,2022-10-20
4069,590,429,564.41,2026-04-08
4069,676,282,122.68,2023-12-14
4069,716,390,606.39,2025-06-16
4069,877,307,688.04,2021-12-03
4069,990,237,283.19,2022-07-01
4069,938,334,656.83,2023-07-11
4069,750,232,66.91,2024-04-13
4069,908,345,62.19,2022-04-11
4069,971,186,95.23,2023-02-21
4070,789,364,306.65,2025-12-05
4070,609,88,760.17,2025-06-08
4070,991,487,633.14,2022-03-26
4070,884,152,850.74,2023-08-15
4070,573,429,708.43,2025-07-07
4070,813,213,71.08,2022-10-11
4070,652,246,759.06,2025-10-02
4070,674,164,823.32,2022-03-31
4070,969,135,227.37,2024-03-21
4070,691,311,913.79,2024-09-20
4070,750,365,225.0,2025-08-04
4070,989,299,421.83,2026-07-01
4070,598,147,226.3,2021-08-20
4071,737,346,553.6,2023-11-07
4071,993,418,294.88,2026-01-17
4071,885,325,891.32,2022-03-15
4071,581,429,746.73,2026-03-06
4071,945,236,958.84,2024-07-22
4071,631,180,723.0,2025-09-12
4071,541,268,91.03,2022-02-07
4071,800,275,131.74,2026-06-26
4071,563,459,903.58,2022-09-23
4071,836,328,579.52,2024-07-28
4071,868,42,45.95,2023-09-20
4071,745,145,359.1,2022-11-18
4071,900,70,960.11,2023-01-22
4071,510,254,869.42,2022-04-17
4072,672,401,184.64,2026-03-09
4072,871,87,615.87,2023-10-16
4072,731,298,572.96,2024-09-03
4072,684,368,610.06,2025-02-19
4072,518,493,893.68,2023-11-25
4072,944,11,182.9,2026-01-22
4072,712,452,119.1,2021-10-18
4072,720,477,702.73,2023-08-15
4072,603,196,201.83,2024-12-08
4072,568,137,628.71,2026-02-17
4073,565,52,905.22,2025-12-14
4073,987,363,158.37,2025-01-03
4073,589,199,169.75,2023-01-18
4073,779,321,235.48,2023-04-20
4073,517,94,262.06,2022-04-26
4073,507,469,489.59,2023-03-29
4073,860,176,318.47,2022-08-23
4073,926,405,881.23,2022-05-05
4073,633,166,694.1,2022-01-14
4073,540,435,990.79,2024-12-09
4073,692,186,811.24,2025-07-03
4073,971,331,805.14,2021-09-28
4073,659,328,866.12,2021-10-04
4074,945,282,813.39,2023-12-25
4074,974,101,657.7,2025-11-03
4074,954,337,713.03,2023-08-24
4074,568,26,751.73,2026-02-04
4074,565,432,623.36,2022-09-28
4074,890,19,958.19,2024-05-04
4075,818,123,172.76,2023-04-20
4075,740,464,61.18,2025-05-21
4075,603,131,839.64,2023-12-15
4075,533,436,145.83,2025-09-02
4075,544,125,626.09,2023-07-20
4075,549,54,28.24,2024-12-18
4075,672,119,193.83,2022-11-15
4075,858,112,900.98,2026-04-07
4075,912,329,343.84,2025-04-09
4075,758,480,339.18,2024-02-23
4076,699,363,572.96,2025-04-03
4076,766,155,433.78,2025-11-28
4076,721,97,702.65,2023-09-10
4076,532,384,781.79,2024-05-13
4076,869,393,209.97,2023-04-09
4076,559,100,687.81,2023-10-16
4076,845,168,353.48,2024-05-08
4076,523,120,527.85,2023-04-27
4076,950,456,783.97,2025-01-21
4076,726,264,390.49,2024-10-29
4076,954,212,457.06,2024-03-06
4077,639,160,673.32,2022-07-24
4077,872,303,224.68,2024-01-21
4077,863,158,51.56,2024-09-07
4077,757,24,978.92,2025-07-25
4077,643,275,337.15,2023-07-14
4077,550,256,193.35,2021-09-01
4077,979,296,339.05,2024-10-24
4077,517,106,806.45,2021-07-23
4077,838,330,201.45,2021-08-14
4077,646,320,309.44,2023-12-21
4077,801,337,201.22,2022-02-13
4077,778,359,798.71,2022-06-20
4078,795,122,469.75,2023-10-10
4078,927,329,79.19,2024-04-30
4078,949,95,484.24,2025-02-25
4078,928,381,55.71,2023-05-09
4078,667,471,652.24,2022-06-23
4078,993,181,167.94,2022-09-01
4078,960,392,815.39,2024-02-20
4079,688,99,942.79,2025-12-28
4079,707,453,430.22,2023-02-15
4079,733,390,840.35,2023-08-23
4079,970,241,953.56,2023-07-08
4079,661,332,367.35,2024-11-22
4079,730,182,136.26,2025-04-15
4079,667,71,966.09,2025-01-03
4079,562,63,389.14,2021-07-15
4079,669,190,562.28,2023-05-30
4080,721,230,54.18,2024-01-27
4080,600,182,219.33,2025-04-12
4080,723,245,211.85,2023-10-20
4080,823,80,42.93,2025-01-10
4080,902,228,523.42,2022-01-04
4080,792,463,118.95,2021-12-30
4080,726,457,542.09,2025-04-11
4080,703,299,181.65,2021-10-30
4080,948,407,132.28,2025-05-11
4080,984,63,731.51,2024-08-27
4080,508,381,333.39,2023-09-03
4080,856,413,975.38,2024-08-20
4081,725,141,132.49,2024-01-22
4081,835,152,766.91,2023-11-26
4081,991,328,936.28,2023-03-18
4081,517,239,928.4,2022-02-21
4081,692,180,990.14,2024-07-03
4081,968,494,474.92,2025-12-16
4081,915,84,513.55,2025-02-26
4081,597,96,889.73,2024-09-12
4081,795,335,201.5,2023-01-16
4081,833,463,213.18,2024-10-20
4082,985,158,357.22,2025-05-02
4082,747,480,227.99,2026-02-15
4082,670,90,670.48,2022-07-27
4082,582,398,496.9,2022-08-15
4082,575,34,74.75,2023-12-21
4082,861,161,418.34,2026-07-08
4083,561,72,768.34,2022-10-03
4083,533,371,644.3,2022-04-21
4083,520,444,768.95,2021-11-14
4083,868,287,286.04,2024-09-24
4083,921,319,895.12,2024-08-01
4083,952,275,205.67,2021-08-10
4083,914,285,342.58,2022-02-02
4083,814,413,865.81,2025-02-21
4083,935,494,904.73,2025-01-09
4083,527,98,445.98,2022-05-19
4083,564,281,404.45,2024-05-27
4083,641,227,30.23,2024-10-30
4083,643,430,892.67,2025-08-12
4083,693,286,517.0,2023-02-21
4083,675,41,228.6,2026-01-24
4084,531,140,267.47,2026-04-13
4084,903,85,339.82,2023-07-03
4084,785,199,313.49,2022-01-29
4084,589,72,69.03,2023-01-30
4084,637,433,845.73,2025-05-01
4084,979,36,185.13,2023-09-25
4084,595,209,248.5,2023-04-14
4084,738,375,931.94,2023-05-11
